id,name,type,phase,durationSeconds,startTime
940,Codeforces Round 466 (Div. 2),CF,FINISHED,7200,2018-02-24 09:35:00
935,Codeforces Round 465 (Div. 2),CF,FINISHED,7200,2018-02-19 16:35:00
939,Codeforces Round 464 (Div. 2),CF,FINISHED,7200,2018-02-17 10:05:00
938,Educational Codeforces Round 38 (Rated for Div. 2),ICPC,FINISHED,7200,2018-02-16 15:05:00
932,"ICM Technex 2018 and Codeforces Round 463 (Div. 1 + Div. 2, combined)",CF,FINISHED,7200,2018-02-15 14:35:00
933,Codeforces Round 462 (Div. 1),CF,FINISHED,7200,2018-02-14 12:05:00
934,Codeforces Round 462 (Div. 2),CF,FINISHED,7200,2018-02-14 12:05:00
922,Codeforces Round 461 (Div. 2),CF,FINISHED,7200,2018-02-07 17:15:00
920,Educational Codeforces Round 37 (Rated for Div. 2),ICPC,FINISHED,7200,2018-02-02 14:35:00
921,AIM Tech Mini Marathon 1,IOI,FINISHED,10800,2018-02-01 16:00:00
919,Codeforces Round 460 (Div. 2),CF,FINISHED,7200,2018-01-31 13:05:00
917,Codeforces Round 459 (Div. 1),CF,FINISHED,7200,2018-01-29 14:35:00
918,Codeforces Round 459 (Div. 2),CF,FINISHED,7200,2018-01-29 14:35:00
914,"Codecraft-18 and Codeforces Round 458 (Div. 1 + Div. 2, combined)",CF,FINISHED,10800,2018-01-20 15:35:00
916,Codeforces Round 457 (Div. 2),CF,FINISHED,7200,2018-01-19 14:35:00
915,Educational Codeforces Round 36 (Rated for Div. 2),ICPC,FINISHED,7200,2018-01-13 13:05:00
913,Hello 2018,CF,FINISHED,9000,2018-01-08 14:45:00
912,Codeforces Round 456 (Div. 2),CF,FINISHED,7200,2018-01-05 14:35:00
908,Good Bye 2017,CF,FINISHED,9000,2017-12-29 15:40:00
911,Educational Codeforces Round 35 (Rated for Div. 2),ICPC,FINISHED,7200,2017-12-28 14:05:00
909,Codeforces Round 455 (Div. 2),CF,FINISHED,7200,2017-12-27 16:35:00
904,Технокубок 2018 - Отборочный Раунд 4,CF,FINISHED,7200,2017-12-23 14:05:00
906,"Codeforces Round 454 (Div. 1, based on Technocup 2018 Elimination Round 4)",CF,FINISHED,7200,2017-12-23 14:05:00
907,"Codeforces Round 454 (Div. 2, based on Technocup 2018 Elimination Round 4)",CF,FINISHED,7200,2017-12-23 14:05:00
910,Testing Round 14 (Unrated),CF,FINISHED,5400,2017-12-22 11:05:00
905,Технокубок 2018 - Ознакомительный Раунд 4,CF,FINISHED,172800,2017-12-21 13:00:00
901,Codeforces Round 453 (Div. 1),CF,FINISHED,7200,2017-12-19 15:35:00
902,Codeforces Round 453 (Div. 2),CF,FINISHED,7200,2017-12-19 15:35:00
899,Codeforces Round 452 (Div. 2),CF,FINISHED,7200,2017-12-17 06:35:00
898,Codeforces Round 451 (Div. 2),CF,FINISHED,7200,2017-12-16 11:35:00
903,Educational Codeforces Round 34 (Rated for Div. 2),ICPC,FINISHED,7200,2017-12-12 15:05:00
900,Codeforces Round 450 (Div. 2),CF,FINISHED,7200,2017-12-11 16:05:00
896,Codeforces Round 449 (Div. 1),CF,FINISHED,8100,2017-12-02 14:05:00
897,Codeforces Round 449 (Div. 2),CF,FINISHED,8100,2017-12-02 14:05:00
895,Codeforces Round 448 (Div. 2),CF,FINISHED,7200,2017-11-26 16:05:00
893,Educational Codeforces Round 33 (Rated for Div. 2),ICPC,FINISHED,7200,2017-11-23 15:05:00
894,Codeforces Round 447 (Div. 2),CF,FINISHED,7200,2017-11-19 13:55:00
891,Codeforces Round 446 (Div. 1),CF,FINISHED,7200,2017-11-17 14:35:00
892,Codeforces Round 446 (Div. 2),CF,FINISHED,7200,2017-11-17 14:35:00
886,Технокубок 2018 - Отборочный Раунд 3,CF,FINISHED,9000,2017-11-12 16:05:00
889,"Codeforces Round 445 (Div. 1, based on Technocup 2018 Elimination Round 3)",CF,FINISHED,9000,2017-11-12 16:05:00
890,"Codeforces Round 445 (Div. 2, based on Technocup 2018 Elimination Round 3)",CF,FINISHED,9000,2017-11-12 16:05:00
888,Educational Codeforces Round 32,ICPC,FINISHED,7200,2017-11-09 15:05:00
885,Технокубок 2018 - Ознакомительный Раунд 3,CF,FINISHED,259200,2017-11-09 15:00:00
887,Codeforces Round 444 (Div. 2),CF,FINISHED,9000,2017-11-03 16:05:00
884,Educational Codeforces Round 31,ICPC,FINISHED,7200,2017-10-27 14:05:00
878,Codeforces Round 443 (Div. 1),CF,FINISHED,7200,2017-10-26 14:45:00
879,Codeforces Round 443 (Div. 2),CF,FINISHED,7200,2017-10-26 14:45:00
877,Codeforces Round 442 (Div. 2),CF,FINISHED,7200,2017-10-23 15:45:00
883,"2017-2018 ACM-ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,18000,2017-10-21 08:05:00
875,"Codeforces Round 441 (Div. 1, by Moscow Team Olympiad)",CF,FINISHED,7200,2017-10-16 11:05:00
876,"Codeforces Round 441 (Div. 2, by Moscow Team Olympiad)",CF,FINISHED,7200,2017-10-16 11:05:00
871,"Codeforces Round 440 (Div. 1, based on Technocup 2018 Elimination Round 2)",CF,FINISHED,7200,2017-10-15 08:05:00
872,"Codeforces Round 440 (Div. 2, based on Technocup 2018 Elimination Round 2)",CF,FINISHED,7200,2017-10-15 08:05:00
870,Technocup 2018 - Elimination Round 2,CF,FINISHED,7200,2017-10-15 08:05:00
873,Educational Codeforces Round 30,ICPC,FINISHED,7200,2017-10-12 14:05:00
874,Technocup 2018 - Practice Round 2,CF,FINISHED,259200,2017-10-12 07:00:00
869,Codeforces Round 439 (Div. 2),CF,FINISHED,7200,2017-10-06 13:35:00
868,Codeforces Round 438 by Sberbank and Barcelona Bootcamp (Div. 1 + Div. 2 combined),CF,FINISHED,10800,2017-10-05 07:05:00
867,"Codeforces Round 437 (Div. 2, based on MemSQL Start[c]UP 3.0 - Round 2)",CF,FINISHED,10800,2017-09-30 17:05:00
865,MemSQL Start[c]UP 3.0 - Round 2 (onsite finalists),CF,FINISHED,10800,2017-09-30 17:05:00
866,MemSQL Start[c]UP 3.0 - Round 2 and Codeforces Round 437 (Div. 1),CF,FINISHED,10800,2017-09-30 17:05:00
864,Codeforces Round 436 (Div. 2),CF,FINISHED,7200,2017-09-25 10:35:00
855,"Manthan, Codefest 17",CF,FINISHED,9000,2017-09-24 14:35:00
863,Educational Codeforces Round 29,ICPC,FINISHED,7200,2017-09-21 15:05:00
862,Codeforces Round 435 (Div. 2),CF,FINISHED,7200,2017-09-19 15:05:00
847,"2017-2018 ACM-ICPC, NEERC, Southern Subregional Contest, qualification stage (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,14400,2017-09-18 13:05:00
858,Технокубок 2018 - Отборочный Раунд 1,CF,FINISHED,8400,2017-09-17 13:05:00
860,"Codeforces Round 434 (Div. 1, based on Technocup 2018 Elimination Round 1)",CF,FINISHED,8400,2017-09-17 13:05:00
861,"Codeforces Round 434 (Div. 2, based on Technocup 2018 Elimination Round 1)",CF,FINISHED,8400,2017-09-17 13:05:00
859,MemSQL Start[c]UP 3.0 - Round 1,CF,FINISHED,9000,2017-09-16 17:35:00
857,Технокубок 2018 - Ознакомительный Раунд 1,CF,FINISHED,259200,2017-09-14 12:00:00
856,"Russian Code Cup 2017 - Finals [Unofficial Mirror, Div. 1 Only Recommended, Teams Allowed]",ICPC,FINISHED,10800,2017-09-10 13:35:00
853,"Codeforces Round 433 (Div. 1, based on Olympiad of Metropolises)",CF,FINISHED,7200,2017-09-06 12:55:00
854,"Codeforces Round 433 (Div. 2, based on Olympiad of Metropolises)",CF,FINISHED,7200,2017-09-06 12:55:00
846,Educational Codeforces Round 28,ICPC,FINISHED,7200,2017-09-05 15:05:00
850,"Codeforces Round 432 (Div. 1, based on IndiaHacks Final Round 2017)",CF,FINISHED,9000,2017-09-04 14:35:00
851,"Codeforces Round 432 (Div. 2, based on IndiaHacks Final Round 2017)",CF,FINISHED,9000,2017-09-04 14:35:00
852,Bubble Cup X - Finals [Online Mirror],ICPC,FINISHED,18000,2017-09-03 10:00:00
848,Codeforces Round 431 (Div. 1),CF,FINISHED,7200,2017-09-01 13:35:00
849,Codeforces Round 431 (Div. 2),CF,FINISHED,7200,2017-09-01 13:35:00
842,Codeforces Round 430 (Div. 2),CF,FINISHED,7200,2017-08-29 15:05:00
843,AIM Tech Round 4 (Div. 1),CF,FINISHED,9000,2017-08-24 16:35:00
844,AIM Tech Round 4 (Div. 2),CF,FINISHED,9000,2017-08-24 16:35:00
845,Educational Codeforces Round 27,ICPC,FINISHED,7200,2017-08-21 15:05:00
840,Codeforces Round 429 (Div. 1),CF,FINISHED,7200,2017-08-18 15:05:00
841,Codeforces Round 429 (Div. 2),CF,FINISHED,7200,2017-08-18 15:05:00
839,Codeforces Round 428 (Div. 2),CF,FINISHED,7200,2017-08-12 14:35:00
838,"IndiaHacks 2nd Elimination 2017 (unofficial, unrated mirror, ICPC rules)",ICPC,FINISHED,10800,2017-08-07 06:05:00
837,Educational Codeforces Round 26,ICPC,FINISHED,7200,2017-08-03 15:15:00
835,Codeforces Round 427 (Div. 2),CF,FINISHED,7200,2017-07-31 14:35:00
833,Codeforces Round 426 (Div. 1),CF,FINISHED,7200,2017-07-30 14:35:00
834,Codeforces Round 426 (Div. 2),CF,FINISHED,7200,2017-07-30 14:35:00
832,Codeforces Round 425 (Div. 2),CF,FINISHED,7200,2017-07-24 14:35:00
825,Educational Codeforces Round 25,ICPC,FINISHED,7200,2017-07-16 15:05:00
830,"Codeforces Round 424 (Div. 1, rated, based on VK Cup Finals)",CF,FINISHED,7200,2017-07-13 15:05:00
831,"Codeforces Round 424 (Div. 2, rated, based on VK Cup Finals)",CF,FINISHED,7200,2017-07-13 15:05:00
827,"Codeforces Round 423 (Div. 1, rated, based on VK Cup Finals)",CF,FINISHED,7200,2017-07-11 16:45:00
828,"Codeforces Round 423 (Div. 2, rated, based on VK Cup Finals)",CF,FINISHED,7200,2017-07-11 16:45:00
823,VK Cup 2017 - Finals,CF,FINISHED,10800,2017-07-09 08:05:00
826,VK Cup 2017 - Finals (practice session),CF,FINISHED,4800,2017-07-08 08:20:00
822,Codeforces Round 422 (Div. 2),CF,FINISHED,7200,2017-07-02 16:05:00
818,Educational Codeforces Round 24,ICPC,FINISHED,8100,2017-06-29 15:05:00
819,Codeforces Round 421 (Div. 1),CF,FINISHED,7200,2017-06-27 14:35:00
820,Codeforces Round 421 (Div. 2),CF,FINISHED,7200,2017-06-27 14:35:00
821,Codeforces Round 420 (Div. 2),CF,FINISHED,8100,2017-06-25 14:35:00
815,Codeforces Round 419 (Div. 1),CF,FINISHED,7200,2017-06-17 14:35:00
816,Codeforces Round 419 (Div. 2),CF,FINISHED,7200,2017-06-17 14:35:00
817,Educational Codeforces Round 23,ICPC,FINISHED,8100,2017-06-15 15:05:00
814,Codeforces Round 418 (Div. 2),CF,FINISHED,7200,2017-06-07 12:15:00
813,Educational Codeforces Round 22,ICPC,FINISHED,7200,2017-06-05 15:05:00
812,Codeforces Round 417 (Div. 2),CF,FINISHED,7200,2017-06-01 14:15:00
802,"Helvetic Coding Contest 2017 online mirror (teams allowed, unrated)",ICPC,FINISHED,16200,2017-05-28 08:05:00
811,Codeforces Round 416 (Div. 2),CF,FINISHED,7200,2017-05-27 09:35:00
809,Codeforces Round 415 (Div. 1),CF,FINISHED,7200,2017-05-20 18:05:00
810,Codeforces Round 415 (Div. 2),CF,FINISHED,7200,2017-05-20 18:05:00
808,Educational Codeforces Round 21,ICPC,FINISHED,9000,2017-05-15 15:05:00
794,"Tinkoff Challenge - Final Round (Codeforces Round 414, rated, Div. 1 + Div. 2)",CF,FINISHED,7200,2017-05-13 09:35:00
799,"Playrix Codescapes Cup (Codeforces Round 413, rated, Div. 1 + Div. 2)",CF,FINISHED,7200,2017-05-11 15:35:00
806,"Codeforces Round 412 (rated, Div. 1, based on VK Cup 2017 Round 3)",CF,FINISHED,10800,2017-05-07 15:45:00
807,"Codeforces Round 412 (rated, Div. 2, base on VK Cup 2017 Round 3)",CF,FINISHED,10800,2017-05-07 15:45:00
773,VK Cup 2017 - Round 3,CF,FINISHED,10800,2017-05-07 15:45:00
804,Codeforces Round 411 (Div. 1),CF,FINISHED,7200,2017-05-04 14:50:00
805,Codeforces Round 411 (Div. 2),CF,FINISHED,7200,2017-05-04 14:50:00
803,Educational Codeforces Round 20,ICPC,FINISHED,8100,2017-04-28 15:05:00
775,VK Cup 2017 - Wild Card Round 2,IOI,FINISHED,604800,2017-04-26 15:35:00
793,Tinkoff Challenge - Elimination Round,CF,FINISHED,7200,2017-04-23 16:45:00
798,Codeforces Round 410 (Div. 2),CF,FINISHED,7200,2017-04-21 14:35:00
800,"Codeforces Round 409 (rated, Div. 1, based on VK Cup 2017 Round 2)",CF,FINISHED,7200,2017-04-16 15:35:00
801,"Codeforces Round 409 (rated, Div. 2, based on VK Cup 2017 Round 2)",CF,FINISHED,7200,2017-04-16 15:35:00
772,VK Cup 2017 - Round 2,CF,FINISHED,7200,2017-04-16 15:35:00
797,Educational Codeforces Round 19,ICPC,FINISHED,7200,2017-04-15 14:35:00
796,Codeforces Round 408 (Div. 2),CF,FINISHED,7200,2017-04-10 16:35:00
774,VK Cup 2017 - Wild Card Round 1,ICPC,FINISHED,7200,2017-04-05 15:35:00
795,VK Cup 2017 - Wild Card Round 1 (Unofficial Public Mirror),ICPC,FINISHED,7200,2017-04-05 15:35:00
784,April Fools Contest 2017,ICPC,FINISHED,7200,2017-03-31 15:00:00
788,Codeforces Round 407 (Div. 1),CF,FINISHED,7200,2017-03-29 16:05:00
789,Codeforces Round 407 (Div. 2),CF,FINISHED,7200,2017-03-29 16:05:00
792,Educational Codeforces Round 18,ICPC,FINISHED,7200,2017-03-27 14:35:00
786,Codeforces Round 406 (Div. 1),CF,FINISHED,7200,2017-03-23 15:05:00
787,Codeforces Round 406 (Div. 2),CF,FINISHED,7200,2017-03-23 15:05:00
790,"Codeforces Round 405 (rated, Div. 1, based on VK Cup 2017 Round 1)",CF,FINISHED,7200,2017-03-18 15:35:00
791,"Codeforces Round 405 (rated, Div. 2, based on VK Cup 2017 Round 1)",CF,FINISHED,7200,2017-03-18 15:35:00
771,VK Cup 2017 - Round 1,CF,FINISHED,7200,2017-03-18 15:35:00
785,Codeforces Round 404 (Div. 2),CF,FINISHED,7800,2017-03-15 15:05:00
770,VK Cup 2017 - Qualification 2,CF,FINISHED,86400,2017-03-11 12:00:00
781,"Codeforces Round 403 (Div. 1, based on Technocup 2017 Finals)",CF,FINISHED,7200,2017-03-05 13:05:00
782,"Codeforces Round 403 (Div. 2, based on Technocup 2017 Finals)",CF,FINISHED,7200,2017-03-05 13:05:00
780,Технокубок 2017 - Финал (только для онсайт-финалистов),CF,FINISHED,10800,2017-03-05 09:15:00
769,VK Cup 2017 - Qualification 1,CF,FINISHED,86400,2017-03-04 12:00:00
778,Codeforces Round 402 (Div. 1),CF,FINISHED,7200,2017-02-26 08:05:00
779,Codeforces Round 402 (Div. 2),CF,FINISHED,7200,2017-02-26 08:05:00
777,Codeforces Round 401 (Div. 2),CF,FINISHED,7200,2017-02-24 10:05:00
776,"ICM Technex 2017 and Codeforces Round 400 (Div. 1 + Div. 2, combined)",CF,FINISHED,7800,2017-02-23 14:45:00
768,"Divide by Zero 2017 and Codeforces Round 399 (Div. 1 + Div. 2, combined)",CF,FINISHED,9600,2017-02-20 16:05:00
767,Codeforces Round 398 (Div. 2),CF,FINISHED,7200,2017-02-18 09:05:00
765,Codeforces Round 397 by Kaspersky Lab and Barcelona Bootcamp (Div. 1 + Div. 2 combined),CF,FINISHED,10800,2017-02-14 08:05:00
766,Codeforces Round 396 (Div. 2),CF,FINISHED,7200,2017-02-07 17:05:00
763,Codeforces Round 395 (Div. 1),CF,FINISHED,7200,2017-02-02 13:35:00
764,Codeforces Round 395 (Div. 2),CF,FINISHED,7200,2017-02-02 13:35:00
761,Codeforces Round 394 (Div. 2),CF,FINISHED,7200,2017-01-31 14:35:00
762,Educational Codeforces Round 17,ICPC,FINISHED,7200,2017-01-25 14:35:00
756,8VC Venture Cup 2017 - Final Round,CF,FINISHED,7200,2017-01-22 18:15:00
759,Codeforces Round 393 (Div. 1) (8VC Venture Cup 2017 - Final Round Div. 1 Edition),CF,FINISHED,7200,2017-01-22 18:15:00
760,Codeforces Round 393 (Div. 2) (8VC Venture Cup 2017 - Final Round Div. 2 Edition),CF,FINISHED,7200,2017-01-22 18:15:00
758,Codeforces Round 392 (Div. 2),CF,FINISHED,7200,2017-01-19 15:05:00
755,8VC Venture Cup 2017 - Elimination Round,CF,FINISHED,7200,2017-01-15 17:05:00
757,"Codecraft-17 and Codeforces Round 391 (Div. 1 + Div. 2, combined)",CF,FINISHED,10800,2017-01-12 15:35:00
754,Codeforces Round 390 (Div. 2),CF,FINISHED,7200,2017-01-06 14:35:00
750,Good Bye 2016,CF,FINISHED,9000,2016-12-30 14:15:00
753,Testing Round 13,CF,FINISHED,4500,2016-12-29 09:05:00
752,"Codeforces Round 389 (Div. 2, Rated, Based on Technocup 2017 - Elimination Round 3)",CF,FINISHED,7200,2016-12-25 09:05:00
748,Technocup 2017 - Elimination Round 3,CF,FINISHED,7200,2016-12-25 09:05:00
751,Технокубок 2017 - Ознакомительный Раунд 3,CF,FINISHED,257400,2016-12-22 08:30:00
749,Codeforces Round 388 (Div. 2),CF,FINISHED,7200,2016-12-19 16:35:00
747,Codeforces Round 387 (Div. 2),CF,FINISHED,7200,2016-12-19 02:05:00
746,Codeforces Round 386 (Div. 2),CF,FINISHED,9000,2016-12-18 10:35:00
744,Codeforces Round 385 (Div. 1),CF,FINISHED,7200,2016-12-17 16:35:00
745,Codeforces Round 385 (Div. 2),CF,FINISHED,7200,2016-12-17 16:35:00
743,Codeforces Round 384 (Div. 2),CF,FINISHED,7200,2016-12-14 14:35:00
741,Codeforces Round 383 (Div. 1),CF,FINISHED,7200,2016-12-06 14:35:00
742,Codeforces Round 383 (Div. 2),CF,FINISHED,7200,2016-12-06 14:35:00
736,Codeforces Round 382 (Div. 1),CF,FINISHED,7200,2016-11-27 16:35:00
735,Codeforces Round 382 (Div. 2),CF,FINISHED,7200,2016-11-27 16:35:00
739,Codeforces Round 381 (Div. 1),CF,FINISHED,7200,2016-11-23 16:35:00
740,Codeforces Round 381 (Div. 2),CF,FINISHED,7200,2016-11-23 16:35:00
737,"Codeforces Round 380 (Div. 1, Rated, Based on Technocup 2017 - Elimination Round 2)",CF,FINISHED,7200,2016-11-20 09:05:00
738,"Codeforces Round 380 (Div. 2, Rated, Based on Technocup 2017 - Elimination Round 2)",CF,FINISHED,7200,2016-11-20 09:05:00
729,Technocup 2017 - Elimination Round 2,CF,FINISHED,7200,2016-11-20 09:05:00
728,Технокубок 2017 - Ознакомительный Раунд 2,CF,FINISHED,259200,2016-11-17 08:00:00
734,Codeforces Round 379 (Div. 2),CF,FINISHED,7200,2016-11-15 16:35:00
733,Codeforces Round 378 (Div. 2),CF,FINISHED,9000,2016-10-31 14:05:00
730,"2016-2017 ACM-ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,18000,2016-10-23 08:00:00
725,Canada Cup 2016,CF,FINISHED,9000,2016-10-22 15:05:00
732,Codeforces Round 377 (Div. 2),CF,FINISHED,9000,2016-10-17 14:35:00
731,Codeforces Round 376 (Div. 2),CF,FINISHED,7200,2016-10-16 09:45:00
727,"Technocup 2017 - Elimination Round 1 (Unofficially Open for Everyone, Rated for Div. 2)",CF,FINISHED,7200,2016-10-15 09:05:00
726,Технокубок 2017 - Ознакомительный Раунд 1,CF,FINISHED,255600,2016-10-12 09:00:00
724,"Intel Code Challenge Final Round (Div. 1 + Div. 2, Combined)",CF,FINISHED,10800,2016-10-08 12:15:00
723,Codeforces Round 375 (Div. 2),CF,FINISHED,9000,2016-10-03 11:35:00
722,"Intel Code Challenge Elimination Round (Div. 1 + Div. 2, combined)",CF,FINISHED,7200,2016-10-01 14:05:00
721,Codeforces Round 374 (Div. 2),CF,FINISHED,7200,2016-09-30 14:05:00
718,Codeforces Round 373 (Div. 1),CF,FINISHED,7200,2016-09-23 13:05:00
719,Codeforces Round 373 (Div. 2),CF,FINISHED,7200,2016-09-23 13:05:00
720,"Russian Code Cup 2016 - Finals [Unofficial Mirror, Div. 1 Only Recommended]",ICPC,FINISHED,7200,2016-09-18 11:05:00
715,Codeforces Round 372 (Div. 1),CF,FINISHED,7200,2016-09-17 13:45:00
716,Codeforces Round 372 (Div. 2),CF,FINISHED,7200,2016-09-17 13:45:00
713,Codeforces Round 371 (Div. 1),CF,FINISHED,7200,2016-09-13 16:35:00
714,Codeforces Round 371 (Div. 2),CF,FINISHED,7200,2016-09-13 16:35:00
717,Bubble Cup 9 - Finals [Online Mirror],ICPC,FINISHED,18000,2016-09-11 09:00:00
712,Codeforces Round 370 (Div. 2),CF,FINISHED,8100,2016-09-10 16:45:00
711,Codeforces Round 369 (Div. 2),CF,FINISHED,7200,2016-08-29 12:05:00
708,AIM Tech Round 3 (Div. 1),CF,FINISHED,7200,2016-08-24 16:35:00
709,AIM Tech Round 3 (Div. 2),CF,FINISHED,7200,2016-08-24 16:35:00
710,Educational Codeforces Round 16,ICPC,FINISHED,7200,2016-08-22 14:10:00
707,Codeforces Round 368 (Div. 2),CF,FINISHED,7200,2016-08-20 13:05:00
706,Codeforces Round 367 (Div. 2),CF,FINISHED,7200,2016-08-11 16:35:00
704,Codeforces Round 366 (Div. 1),CF,FINISHED,7200,2016-08-07 14:05:00
705,Codeforces Round 366 (Div. 2),CF,FINISHED,7200,2016-08-07 14:05:00
703,Codeforces Round 365 (Div. 2),CF,FINISHED,8100,2016-08-04 15:15:00
702,Educational Codeforces Round 15,ICPC,FINISHED,7200,2016-07-29 15:00:00
700,Codeforces Round 364 (Div. 1),CF,FINISHED,7200,2016-07-22 16:35:00
701,Codeforces Round 364 (Div. 2),CF,FINISHED,7200,2016-07-22 16:35:00
698,Codeforces Round 363 (Div. 1),CF,FINISHED,8100,2016-07-19 13:05:00
699,Codeforces Round 363 (Div. 2),CF,FINISHED,8100,2016-07-19 13:05:00
696,Codeforces Round 362 (Div. 1),CF,FINISHED,8100,2016-07-14 16:35:00
697,Codeforces Round 362 (Div. 2),CF,FINISHED,8100,2016-07-14 16:35:00
691,Educational Codeforces Round 14,ICPC,FINISHED,7200,2016-07-13 16:00:00
690,"Helvetic Coding Contest 2016 online mirror (teams, unrated)",ICPC,FINISHED,16200,2016-07-10 08:00:00
689,Codeforces Round 361 (Div. 2),CF,FINISHED,7200,2016-07-06 16:35:00
695,VK Cup 2016 - Finals,CF,FINISHED,12600,2016-07-03 08:20:00
693,VK Cup 2016 - Finals (trial contest),CF,FINISHED,3600,2016-07-02 08:25:00
687,Codeforces Round 360 (Div. 1),CF,FINISHED,7200,2016-06-29 17:05:00
688,Codeforces Round 360 (Div. 2),CF,FINISHED,7200,2016-06-29 17:05:00
685,Codeforces Round 359 (Div. 1),CF,FINISHED,7200,2016-06-23 16:35:00
686,Codeforces Round 359 (Div. 2),CF,FINISHED,7200,2016-06-23 16:35:00
682,Codeforces Round 358 (Div. 2),CF,FINISHED,7200,2016-06-17 16:35:00
683,Surprise Language Round 8,ICPC,FINISHED,9000,2016-06-16 16:00:00
681,Codeforces Round 357 (Div. 2),CF,FINISHED,7200,2016-06-14 16:35:00
678,Educational Codeforces Round 13,ICPC,FINISHED,7200,2016-06-13 16:10:00
684,Codeforces Marathon Round 1,IOI,FINISHED,864000,2016-06-12 09:00:00
679,Codeforces Round 356 (Div. 1),CF,FINISHED,7200,2016-06-08 16:35:00
680,Codeforces Round 356 (Div. 2),CF,FINISHED,7200,2016-06-08 16:35:00
677,Codeforces Round 355 (Div. 2),CF,FINISHED,7200,2016-06-01 16:35:00
676,Codeforces Round 354 (Div. 2),CF,FINISHED,7200,2016-05-25 15:05:00
675,Codeforces Round 353 (Div. 2),CF,FINISHED,7200,2016-05-16 16:35:00
671,Codeforces Round 352 (Div. 1),CF,FINISHED,7200,2016-05-11 16:35:00
672,Codeforces Round 352 (Div. 2),CF,FINISHED,7200,2016-05-11 16:35:00
674,"Codeforces Round 351 (VK Cup 2016 Round 3, Div. 1 Edition)",CF,FINISHED,10800,2016-05-07 15:05:00
673,"Codeforces Round 351 (VK Cup 2016 Round 3, Div. 2 Edition)",CF,FINISHED,10800,2016-05-07 15:05:00
643,VK Cup 2016 - Round 3,CF,FINISHED,10800,2016-05-07 15:05:00
670,Codeforces Round 350 (Div. 2),CF,FINISHED,9000,2016-05-05 16:05:00
666,Codeforces Round 349 (Div. 1),CF,FINISHED,7200,2016-04-29 16:35:00
667,Codeforces Round 349 (Div. 2),CF,FINISHED,7200,2016-04-29 16:35:00
642,VK Cup 2016 - Wild Card Round 2,IOI,FINISHED,604800,2016-04-25 15:00:00
668,"Codeforces Round 348 (VK Cup 2016 Round 2, Div. 1 Edition)",CF,FINISHED,7200,2016-04-24 16:35:00
669,"Codeforces Round 348 (VK Cup 2016 Round 2, Div. 2 Edition)",CF,FINISHED,7200,2016-04-24 16:35:00
641,VK Cup 2016 - Round 2,CF,FINISHED,7200,2016-04-24 16:35:00
665,Educational Codeforces Round 12,ICPC,FINISHED,7200,2016-04-20 15:00:00
663,Codeforces Round 347 (Div. 1),CF,FINISHED,7200,2016-04-16 16:35:00
664,Codeforces Round 347 (Div. 2),CF,FINISHED,7200,2016-04-16 16:35:00
662,"CROC 2016 - Final Round [Private, For Onsite Finalists Only]",CF,FINISHED,7200,2016-04-15 14:15:00
640,VK Cup 2016 - Wild Card Round 1,ICPC,FINISHED,9000,2016-04-10 16:35:00
661,VK Cup 2016 - Wild Card Round 1 (Unofficial Open Online Mirror),ICPC,FINISHED,9000,2016-04-10 16:35:00
660,Educational Codeforces Round 11,ICPC,FINISHED,7200,2016-04-08 15:00:00
656,April Fools Day Contest 2016,ICPC,FINISHED,7200,2016-04-01 16:00:00
659,Codeforces Round 346 (Div. 2),CF,FINISHED,9000,2016-03-30 16:05:00
639,VK Cup 2016 - Round 1,CF,FINISHED,7200,2016-03-28 16:35:00
658,VK Cup 2016 - Round 1 (Div. 2 Edition),CF,FINISHED,7200,2016-03-28 16:35:00
657,VK Cup 2016 - Round 1 (Div.1 Edition),CF,FINISHED,7200,2016-03-28 16:35:00
649,Технокубок 2016 - Отборочный Раунд 2,CF,FINISHED,7200,2016-03-26 07:00:00
652,Educational Codeforces Round 10,ICPC,FINISHED,7200,2016-03-25 13:00:00
647,Технокубок 2016 - Ознакомительный Раунд 2,CF,FINISHED,172800,2016-03-24 06:00:00
648,Технокубок 2016 - Отборочный Раунд 1,CF,FINISHED,7200,2016-03-23 15:00:00
646,Технокубок 2016 - Ознакомительный Раунд 1,CF,FINISHED,172800,2016-03-21 14:00:00
638,VK Cup 2016 - Qualification Round 2,CF,FINISHED,86400,2016-03-20 12:00:00
653,IndiaHacks 2016 - Online Edition (Div. 1 + Div. 2),CF,FINISHED,7200,2016-03-19 08:35:00
645,CROC 2016 - Elimination Round,CF,FINISHED,7200,2016-03-18 16:35:00
655,CROC 2016 - Elimination Round  (Rated Unofficial Edition),CF,FINISHED,7200,2016-03-18 16:35:00
644,CROC 2016 - Qualification,CF,FINISHED,172800,2016-03-16 09:00:00
637,VK Cup 2016 - Qualification Round 1,CF,FINISHED,86400,2016-03-13 12:00:00
650,Codeforces Round 345 (Div. 1),CF,FINISHED,7200,2016-03-07 09:25:00
651,Codeforces Round 345 (Div. 2),CF,FINISHED,7200,2016-03-07 09:25:00
631,Codeforces Round 344 (Div. 2),CF,FINISHED,7200,2016-03-03 16:35:00
